USP;Sumarija;GJ;Odsjek;KO;KC;Povrsina;stranica;odluka;napomena;ko_mb
Buzet;Buzet;Kras;36e;Senj;4663;1.04;7;1;NA;302201
Buzet;Buzet;Kras;36e;Senj;4787/1;1.04;7;1;NA;302201
Buzet;Buzet;Kras;36e;Senj;4787/1;1.04;7;1;NA;302201
Buzet;Buzet;Kras;36e;Senj;4792/1;1.04;7;1;NA;302201
Buzet;Buzet;Kras;36e;Senj;4792/1;1.04;7;1;NA;302201
Buzet;Buzet;Kras;36e;Senj;4792;1.04;7;1;NA;302201
Buzet;Buzet;Kras;36e;Senj;4792;1.04;7;1;NA;302201
Buzet;Buzet;Kras;36e;Senj;4808/2;1.04;7;1;NA;302201
Buzet;Buzet;Kras;36e;Senj;4808/2;1.04;7;1;NA;302201
Buzet;Buzet;Kras;36e;Senj;5047;1.04;7;1;NA;302201
Buzet;Buzet;Kras;36e;Senj;5047;1.04;7;1;NA;302201
Buzet;Buzet;Kras;37d;Vrh;85;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;85;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;116/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;116/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1162;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1162;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;163;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;163;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;166;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;166;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;167;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;167;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;169;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;169;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;171;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;171;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;178/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;178/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;181;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;181;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;182;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;182;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;257;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;257;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;326;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;326;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;365/1;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;365/1;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;365/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;365/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;371;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;371;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;381;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;381;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;384;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;384;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;513;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;513;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;537;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;537;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;683;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;683;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;713;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;713;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;714/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;714/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;840;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;840;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1552;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1552;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1553;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1553;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1629;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1629;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1662;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1662;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1756;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1756;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1777;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1777;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1790;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1790;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1818;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1818;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1819;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1819;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1826;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1826;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1880;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;1880;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2209;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2209;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2249/3;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2249/3;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2271/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2271/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2272;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2272;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2310;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2310;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2315/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2315/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2318;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2318;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2322;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2322;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2344;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2344;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2345;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2345;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2571;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2571;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2692;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2692;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2693;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2693;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2898;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;2898;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5037;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5037;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5050/3;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5050/3;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5060;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5060;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5063/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5063/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5064;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5064;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5065;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5065;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5250;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5250;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5486;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5486;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5494/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;5494/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;6313;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;6313;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;6314;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;6314;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;7053;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;7053;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;7250;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;7250;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;7302;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;7302;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;8842;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;8842;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;8895;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;8895;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;8908;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;8908;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;8968/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;37d;Vrh;8968/2;10.61;7;1;Buzet;316067
Buzet;Buzet;Kras;38c;Marèenegla;3362;2.19;7;1;NA;302171
Buzet;Buzet;Kras;38c;Marèenegla;3601;2.19;7;1;NA;302171
Buzet;Buzet;Kras;38c;Marèenegla;3636;2.19;7;1;NA;302171
Buzet;Buzet;Kras;38c;Marèenegla;3898;2.19;7;1;NA;302171
Buzet;Buzet;Kras;38c;Marèenegla;4132/1;2.19;7;1;NA;302171
Buzet;Buzet;Kras;38c;Marèenegla;4316;2.19;7;1;NA;302171
Buzet;Buzet;Kras;38c;Marèenegla;4341;2.19;7;1;NA;302171
Buzet;Buzet;Kras;38g;Marèenegla;4763;8.01;7;1;NA;302171
Buzet;Buzet;Kras;38g;Marèenegla;8500;8.01;7;1;NA;302171
Buzet;Buzet;Kras;38g;Marèenegla;8534;8.01;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;321;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;349/3;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;410/1;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;410/2;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;416/1;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;518/15;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;569;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;695/21;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;972/11;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;1160/2;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;1160/6;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;1286/16;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2467/6;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2467/7;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2483/34;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2483/35;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2485/1;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2485/9;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2600/19;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2622/2;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2622/12;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2652/1;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2652/3;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2655/15;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2655/17;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2655/18;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2657/8;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2659/14;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2786/1;3.62;7;1;NA;302171
Buzet;Buzet;Kras;39e;Marèenegla;2786;3.62;7;1;NA;302171
Buzet;Buzet;Kras;40l;Svi sveti;581;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;834;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;845;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;863;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1114;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1151;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1157;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1760;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1761;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1764/2;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1852;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1853;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1862/1;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1863/2;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1864/2;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1865;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1870/2;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1897/5;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1923;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1924/1;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1925/1;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1926/2;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1927/1;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;1928/2;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;2134/1;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;2210;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;2211;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;2439/1;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;2440;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;2441/1;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;2442;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;2526;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;2527;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;2557/2;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;3239;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;3246;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;3398;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;3443;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;3445;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;3476;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;3477;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;3521;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;3522;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;4134;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;4135/1;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;4135/2;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;4143;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;4144/1;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;4145;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;4767;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;4815;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;4870;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;4871;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;4875;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;4884;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;4940;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;5314;10.7;7;1;NA;302244
Buzet;Buzet;Kras;40l;Svi sveti;5315;10.7;7;1;NA;302244
Buzet;Buzet;Kras;41b;Roè;14087;1.3;8;1;NA;302198
Buzet;Buzet;Kras;41b;Roè;14197;1.3;8;1;NA;302198
Buzet;Buzet;Kras;41b;Roè;14198;1.3;8;1;NA;302198
Buzet;Buzet;Kras;41b;Roè;14250;1.3;8;1;NA;302198
Buzet;Buzet;Kras;41b;Roè;14251;1.3;8;1;NA;302198
Buzet;Buzet;Kras;41b;Roè;14252;1.3;8;1;NA;302198
Buzet;Buzet;Kras;41b;Roè;15253;1.3;8;1;NA;302198
Buzet;Buzet;Kras;42h;Hum;106/1;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;130/37;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;338;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;339;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;340;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;342;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;343;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;2394;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;2395;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;2396/6;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;2408;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;2409;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;2411/1;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;2412;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;2415/2;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;2420;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;2422;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;2426/23;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;2426/33;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;3167;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;3190;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;3590;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;3594/92;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;3653/14;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;3653/21;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;3653/22;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;3653/29;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;3653/31;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;3653/31;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;3653/34;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;3653/37;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;3653/40;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;4202;16.33;8;1;Buzet;302139
